Date,AAYAN.KW,AAYANRE.KW,ABAR.KW,ABK.KW,ACICO.KW,AGLTY.KW,AINS.KW,ALAQARIA.KW,ALDEERA.KW,ALEID.KW,ALG.KW,ALIMTIAZ.KW,ALKOUT.KW,ALMANAR.KW,ALOLA.KW,ALSAFAT.KW,ALTIJARIA.KW,AMAR.KW,AQAR.KW,ARABREC.KW,AREEC.KW,ARGAN.KW,ARKAN.KW,ARZAN.KW,ASC.KW,ASIYA.KW,ATC.KW,AZNOULA.KW,BAITAKREIT.KW,BAYANINV.KW,BEYOUT.KW,BOUBYAN.KW,BOURSA.KW,BPCC.KW,BURG.KW,CABLE.KW,CATTL.KW,CBK.KW,CGC.KW,CLEANING.KW,COAST.KW,DALQANRE.KW,DIGITUS.KW,EKHOLDING.KW,EKTTITAB.KW,EMIRATES.KW,ENERGYH.KW,EQUIPMENT.KW,ERESCO.KW,FACIL.KW,FTI.KW,FUTUREKID.KW,GBK.KW,GFC.KW,GFH.KW,GIH.KW,GINS.KW,HUMANSOFT.KW,IFA.KW,IFAHR.KW,INJAZZAT.KW,INOVEST.KW,INTEGRATED.KW,IPG.KW,JAZEERA.KW,JTC.KW,KAMCO.KW,KBT.KW,KCEM.KW,KCIN.KW,KCPC.KW,KFH.KW,KFIC.KW,KFOUC.KW,KGL.KW,KHOT.KW,KIB.KW,KINS.KW,KINV.KW,KMEFIC.KW,KPPC.KW,KPROJ.KW,KRE.KW,KUWAITRE.KW,MABANEE.KW,MADAR.KW,MANAZEL.KW,MARAKEZ.KW,MARKAZ.KW,MASAKEN.KW,MASHAER.KW,MAZAYA.KW,MENA.KW,MEZZAN.KW,MIDAN.KW,MRC.KW,MUBARRAD.KW,MUNSHAAT.KW,MUNTAZAHAT.KW,NAPESCO.KW,NBK.KW,NCCI.KW,NICBM.KW,NIH.KW,NIND.KW,NINV.KW,NOOR.KW,NRE.KW,OOREDOO.KW,OSOS.KW,OSOUL.KW,OULAFUEL.KW,PAPCO.KW,PAPER.KW,PCEM.KW,QIC.KW,RASIYAT.KW,SANAM.KW,SECH.KW,SENERGY.KW,SHIP.KW,SOKOUK.KW,SOOR.KW,SPEC.KW,SRE.KW,STC.KW,TAHSSILAT.KW,TAM.KW,TAMINV.KW,THURAYA.KW,TIJARA.KW,UNICAP.KW,UPAC.KW,URC.KW,WARBABANK.KW,WARBACAP.KW,WETHAQ.KW,WINSRE.KW,ZAIN.KW,^BKA.KW
2023-03-30,131.98081970214844,72.99088287353516,106.99673461914062,285.67034912109375,79.5,321.3500671386719,489.87481689453125,27.700000762939453,141.33299255371094,189.9860076904297,707.5650634765625,55.70000076293945,428.9220275878906,50.19511795043945,31.100000381469727,90.9000015258789,97.36625671386719,50.099998474121094,59.39806365966797,43.72614288330078,240.37644958496094,87.0,103.0,98.97626495361328,87.4000015258789,49.047000885009766,469.9562072753906,176.98463439941406,,32.04800033569336,,545.007080078125,1794.7911376953125,781.8714599609375,190.88961791992188,1094.8880615234375,100.0,484.4508361816406,439.94696044921875,29.799999237060547,87.98831176757812,,53.900001525878906,0.2668350338935852,8.699999809265137,38.0,52.900001525878906,46.20000076293945,53.20000076293945,197.95335388183594,43.29999923706055,105.98716735839844,257.4230041503906,78.5999984741211,76.7566146850586,362.0,1418.8885498046875,3528.03271484375,75.46600341796875,83.13099670410156,76.98770141601562,62.73605728149414,368.97119140625,449.9425048828125,1809.81103515625,329.92498779296875,105.98505401611328,56.40288162231445,179.9949188232422,988.8818969726562,270.99505615234375,637.857177734375,66.0790023803711,344.79119873046875,50.70000076293945,179.0,157.36929321289062,538.9207153320312,119.97908020019531,89.0,29.0,123.0,99.83041381835938,262.5403137207031,611.2307739257812,108.0,19.399999618530273,57.5,97.88597106933594,20.700000762939453,53.993797302246094,39.119998931884766,28.299999237060547,365.9808654785156,728.8733520507812,71.0,70.9911880493164,50.400001525878906,62.83303451538086,799.8953247070312,912.1632080078125,111.0,173.97315979003906,113.84989166259766,176.8614959716797,240.95603942871094,151.97776794433594,80.37999725341797,1009.8096923828125,103.8335952758789,81.98532104492188,128.99072265625,81.99817657470703,152.96717834472656,835.8214111328125,87.825927734375,156.0,65.57599639892578,59.96200180053711,33.0,586.9608154296875,22.5,130.9906463623047,104.29666900634766,456.0597229003906,608.8948974609375,16.600000381469727,349.9720458984375,1043.027099609375,146.0,55.792449951171875,42.29999923706055,181.0,57.70000076293945,193.22000122070312,268.3076171875,23.0,108.32059478759766,539.8743896484375,
2023-04-30,138.98764038085938,73.4908218383789,109.99664306640625,288.52520751953125,79.5,318.76226806640625,480.7537841796875,35.0,130.66600036621094,207.25674438476562,678.3648071289062,64.0,428.9220275878906,58.9942626953125,42.0,105.0,98.05213928222656,60.29999923706055,56.99814224243164,51.84879684448242,244.99989318847656,82.9000015258789,97.9000015258789,101.9218978881836,80.0,54.380001068115234,474.95574951171875,174.98875427246094,,36.27199935913086,,593.8803100585938,1799.8701171875,814.8660278320312,195.90611267089844,1269.8701171875,99.0,486.2684326171875,435.9474792480469,29.899999618530273,86.98844146728516,,56.5,0.30014339089393616,9.399999618530273,31.0,65.0,35.900001525878906,53.400001525878906,184.971435546875,41.20000076293945,99.9878921508789,251.2469940185547,86.4000015258789,77.27220153808594,339.0,1734.8636474609375,3582.436279296875,86.22200012207031,86.59500122070312,77.49231719970703,75.8711929321289,384.9699401855469,426.9454345703125,1790.8629150390625,352.9563293457031,111.98420715332031,64.46129608154297,187.99468994140625,979.9426879882812,270.99505615234375,629.439453125,58.417999267578125,375.93304443359375,49.0,179.0,162.79266357421875,512.9625244140625,128.9827117919922,90.30000305175781,28.799999237060547,132.0,104.4092025756836,258.67962646484375,676.3845825195312,108.0,21.299999237060547,53.900001525878906,100.99060821533203,19.0,55.693603515625,38.06700134277344,28.299999237060547,377.980224609375,728.8733520507812,74.0,73.99081420898438,65.0,66.42369842529297,796.8956909179688,910.6083374023438,117.0,191.9703826904297,122.76002502441406,194.09469604492188,247.9547576904297,160.97645568847656,80.19000244140625,1109.7908935546875,104.79448699951172,92.88337707519531,129.99539184570312,81.99817657470703,157.9661102294922,896.8084106445312,84.88973999023438,153.0,64.08599853515625,59.44900131225586,29.5,636.9574584960938,23.799999237060547,129.99542236328125,109.73808288574219,475.24847412109375,588.927734375,21.0,369.9704284667969,1043.027099609375,152.0,51.49667739868164,43.0,185.0,58.900001525878906,198.1439971923828,274.6399841308594,22.799999237060547,108.32854461669922,562.8690795898438,
2023-05-31,145.9870147705078,70.99592590332031,101.99688720703125,269.17266845703125,79.5,316.1754455566406,467.0186767578125,29.600000381469727,126.22200012207031,194.53067016601562,730.6653442382812,60.400001525878906,549.964111328125,56.997352600097656,40.5,103.0,97.49715423583984,60.099998474121094,50.798343658447266,50.487857818603516,229.102294921875,78.0,99.9000015258789,102.88289642333984,94.9000015258789,60.0,489.9753723144531,183.98817443847656,,34.20000076293945,,539.0741577148438,1819.8687744140625,804.86767578125,171.41758728027344,1148.9404296875,96.0,457.2039794921875,399.98065185546875,27.399999618530273,71.79047393798828,,82.0,0.28332123160362244,9.0,26.299999237060547,54.20000076293945,25.0,50.5,173.97314453125,47.599998474121094,99.99349975585938,232.19900512695312,85.0,80.57100677490234,354.0,1810.8577880859375,3287.7919921875,86.66600036621094,83.47699737548828,81.99187469482422,70.0880126953125,371.98577880859375,479.93865966796875,1899.8544921875,334.95855712890625,96.19517517089844,56.2130012512207,169.0,999.9415283203125,257.9295959472656,600.5584106445312,59.375999450683594,500.52471923828125,42.70000076293945,195.0,150.7073516845703,479.9649658203125,122.98352813720703,84.0,22.899999618530273,122.0,102.82808685302734,242.41285705566406,659.4749145507812,105.0,18.100000381469727,55.79999923706055,97.99087524414062,15.300000190734863,56.09355545043945,39.78900146484375,28.299999237060547,424.9893493652344,722.2073974609375,75.0,78.49535369873047,68.80000305175781,62.40971374511719,729.9512939453125,834.4224243164062,113.0,186.98114013671875,119.789306640625,184.7569580078125,189.98899841308594,150.98269653320312,75.33300018310547,1023.8070678710938,88.45716857910156,87.99069213867188,147.9947509765625,81.99817657470703,151.97940063476562,819.8882446289062,90.8819580078125,147.0,65.83899688720703,59.96200180053711,37.900001525878906,608.9593505859375,25.0,150.9946746826172,94.2807388305664,470.71380615234375,576.92919921875,20.399999618530273,399.98175048828125,1041.32421875,109.0,48.396881103515625,46.400001525878906,199.0,54.79999923706055,185.0500030517578,299.97161865234375,22.5,112.49974822998047,519.925537109375,
2023-06-26,146.98692321777344,75.89564514160156,106.99673461914062,206.7174072265625,79.5,322.385009765625,467.0186767578125,29.899999618530273,126.22200012207031,189.99085998535156,766.8142700195312,64.69999694824219,780.9490966796875,56.89735794067383,51.099998474121094,115.0,103.99696350097656,63.5,51.498321533203125,52.84075164794922,236.8684844970703,79.30000305175781,98.0,102.88289642333984,92.9000015258789,60.400001525878906,458.9769287109375,199.9871368408203,,36.0,,575.0125732421875,1849.8665771484375,744.9323120117188,190.4644317626953,1145.940673828125,97.5,459.02166748046875,398.9806823730469,29.200000762939453,79.49444580078125,,84.0,0.2691551446914673,21.399999618530273,34.0,67.5,24.0,56.0,169.9737548828125,52.29999923706055,95.99375915527344,240.36199951171875,68.0,87.26860809326172,350.0,1720.9669189453125,3528.68701171875,105.7770004272461,83.13099670410156,81.4919204711914,82.8311996459961,437.9832458496094,483.9381408691406,1851.858154296875,345.9571838378906,95.59520721435547,64.85399627685547,180.0,1011.9407958984375,248.58509826660156,632.8373413085938,60.33300018310547,535.8192749023438,47.0,227.0,157.1799774169922,474.96533203125,126.98299407958984,87.0,24.299999237060547,134.0,114.14788055419922,300.4912109375,748.4732666015625,104.0,25.5,54.5,97.29095458984375,17.0,57.393409729003906,43.51900100708008,28.299999237060547,532.9866333007812,722.2073974609375,78.0,93.99443817138672,84.80000305175781,66.57048797607422,764.9489135742188,848.0267333984375,117.0,186.98114013671875,122.76002502441406,193.32876586914062,203.98817443847656,159.98165893554688,85.71399688720703,1168.77978515625,94.2259292602539,91.8902816772461,148.99472045898438,81.99817657470703,151.97940063476562,825.887451171875,92.87935638427734,150.0,64.875,68.69999694824219,37.599998474121094,670.9761352539062,28.200000762939453,144.99488830566406,97.13760375976562,464.36529541015625,576.92919921875,21.799999237060547,385.9823913574219,941.3294677734375,129.0,50.69673156738281,44.0,225.0,54.099998474121094,185.92300415039062,293.30523681640625,27.0,100.97169494628906,517.9258422851562,
2023-07-31,158.98587036132812,77.99552154541016,108.99667358398438,211.11607360839844,79.5,326.00775146484375,574.1585083007812,32.900001525878906,170.66600036621094,187.99095153808594,902.1790161132812,71.0,780.9490966796875,58.6972770690918,57.79999923706055,115.0,107.9968490600586,62.79999923706055,58.49809265136719,61.56538391113281,232.98489379882812,95.0,97.0,136.53651428222656,79.30000305175781,56.79999923706055,474.97613525390625,201.9870147705078,,40.400001525878906,,557.0438232421875,1905.8624267578125,738.9328002929688,188.65054321289062,1229.936279296875,104.0,527.1934814453125,386.98126220703125,28.899999618530273,78.89449310302734,,80.0,,20.200000762939453,37.79999923706055,60.0,23.200000762939453,57.5,174.97299194335938,47.599998474121094,97.09368133544922,239.4550018310547,57.5,85.16935729980469,409.0,1741.966552734375,3427.759033203125,144.0,165.0,79.99207305908203,83.51709747314453,404.9844970703125,459.9411926269531,1999.8468017578125,341.95770263671875,100.99493408203125,62.1349983215332,174.0,1189.930419921875,260.73345947265625,670.2131958007812,59.279998779296875,374.93902587890625,54.70000076293945,195.0,154.40614318847656,481.9648132324219,139.9812469482422,84.80000305175781,31.299999237060547,130.0,133.01553344726562,283.656982421875,785.8516235351562,104.0,29.299999237060547,53.0,108.98985290527344,19.700000762939453,61.092979431152344,48.20600128173828,28.299999237060547,534.9866333007812,722.2073974609375,85.0,82.99508666992188,108.0,67.679443359375,764.9489135742188,872.5154418945312,124.0,169.9828643798828,108.99376678466797,220.94715881347656,241.98597717285156,180.97926330566406,86.0,1103.7919921875,89.61112213134766,93.89006805419922,145.9948272705078,89.89800262451172,182.97518920898438,850.884033203125,89.88324737548828,150.0,71.01200103759766,69.0,37.79999923706055,697.9752197265625,33.70000076293945,145.99485778808594,107.6141357421875,430.8077087402344,584.92822265625,22.0,379.982666015625,982.706298828125,129.0,51.29669189453125,42.20000076293945,198.0,55.79999923706055,184.177001953125,290.3055419921875,26.0,103.9124526977539,520.9254760742188,
2023-08-31,161.985595703125,78.19551086425781,104.99679565429688,203.15866088867188,79.5,297.5467834472656,571.41064453125,31.899999618530273,165.33299255371094,176.99148559570312,910.6732788085938,70.30000305175781,769.9497680664062,57.697322845458984,54.0,110.0,101.99702453613281,58.900001525878906,59.998043060302734,54.11470031738281,244.6346893310547,83.19999694824219,99.9000015258789,153.84432983398438,80.0,52.70000076293945,478.9759216308594,193.98751831054688,,41.900001525878906,,548.0590209960938,1989.8564453125,739.9327392578125,175.0453643798828,1214.93701171875,106.0,594.4673461914062,368.9821472167969,34.29999923706055,74.29481506347656,,77.0,0.2381668984889984,22.399999618530273,36.0,57.900001525878906,25.299999237060547,52.70000076293945,159.97531127929688,51.0,109.99284362792969,228.5709991455078,51.0,80.97087097167969,394.0,1798.9654541015625,3072.60498046875,160.88800048828125,176.0,76.99237060546875,75.47924041748047,414.984130859375,458.94134521484375,1669.9312744140625,327.9594421386719,95.99518585205078,58.25199890136719,168.0,1139.933349609375,245.78125,632.8373413085938,53.1510009765625,360.9413146972656,55.599998474121094,200.0,148.85845947265625,478.96502685546875,133.98204040527344,86.5,30.200000762939453,123.0,152.82716369628906,332.4757385253906,744.0233154296875,101.0,29.399999618530273,49.0,106.99004364013672,33.0,65.69245147705078,47.707000732421875,28.299999237060547,520.9869384765625,788.8720703125,85.0,86.9948501586914,111.0,67.49444580078125,779.9479370117188,834.4224243164062,124.0,165.9832763671875,110.99365234375,216.18527221679688,232.9864959716797,185.9786834716797,77.4280014038086,1176.7781982421875,91.34204864501953,92.4902114868164,143.99488830566406,80.99819946289062,184.9749298095703,857.883056640625,90.8819580078125,151.0,66.62799835205078,63.400001525878906,33.70000076293945,707.974853515625,34.5,143.99493408203125,104.75626373291016,434.43548583984375,568.93017578125,22.700000762939453,376.9828186035156,927.5371704101562,172.0,51.79665756225586,42.79999923706055,199.0,53.0,175.44900512695312,314.6361999511719,29.5,96.9520263671875,509.9269714355469,
2023-09-27,159.9857635498047,74.59571838378906,95.09709930419922,221.29830932617188,79.5,288.7493896484375,554.0118408203125,34.599998474121094,177.77699279785156,177.99143981933594,892.2132568359375,64.5,731.9522705078125,56.49737548828125,44.70000076293945,105.0,98.89710998535156,60.900001525878906,59.998043060302734,50.487857818603516,242.69290161132812,72.9000015258789,88.5,174.03611755371094,76.4000015258789,47.099998474121094,438.9779357910156,185.9927978515625,,45.900001525878906,,542.6680908203125,1844.866943359375,692.93701171875,165.0689697265625,1173.939208984375,107.0,622.645751953125,428.979248046875,33.5,105.99259185791016,,82.0,0.2417084127664566,22.5,34.099998474121094,53.0,27.0,52.79999923706055,161.97499084472656,64.5,112.9926528930664,238.54800415039062,56.099998474121094,79.37144470214844,387.0,1788.9656982421875,2975.485107421875,192.88800048828125,317.0,84.49162292480469,84.20299530029297,431.98345947265625,454.9418640136719,1473.9393310546875,309.961669921875,92.9953384399414,53.97999954223633,162.0,1149.9327392578125,236.43572998046875,622.6437377929688,56.40700149536133,394.9357604980469,53.79999923706055,198.0,140.5369415283203,443.96759033203125,128.9827117919922,86.4000015258789,30.799999237060547,117.0,155.6571044921875,332.4757385253906,734.2335205078125,86.9000015258789,27.5,42.79999923706055,99.9906997680664,33.29999923706055,61.99287796020508,54.340999603271484,28.299999237060547,507.9872741699219,799.9889526367188,82.5,84.4949951171875,113.0,68.32740020751953,738.95068359375,821.72412109375,118.0,163.9834747314453,120.99308013916016,190.47183227539062,227.98678588867188,168.9806365966797,68.76100158691406,1225.76904296875,85.57229614257812,90.99037170410156,141.99496459960938,80.99819946289062,171.9766845703125,816.888671875,90.8819580078125,153.0,165.71400451660156,61.0,36.5,735.973876953125,35.400001525878906,140.99502563476562,103.8042984008789,378.2035217285156,544.93310546875,22.5,376.9828186035156,887.88427734375,172.0,51.29669189453125,41.400001525878906,190.0,49.599998474121094,161.48300170898438,132.98741149902344,22.399999618530273,98.9128646850586,486.9398193359375,
2023-10-31,153.98629760742188,71.29591369628906,93.49714660644531,194.08935546875,79.5,272.19061279296875,544.8544311523438,33.0,181.33299255371094,168.9918670654297,826.8361206054688,52.099998474121094,731.9522705078125,56.997352600097656,42.70000076293945,102.0,98.29713439941406,59.70000076293945,59.39806365966797,53.036746978759766,244.6346893310547,69.9000015258789,87.0,156.72830200195312,83.0,42.5,420.9788513183594,173.99327087402344,,37.0,,526.4954223632812,1732.875,612.9442749023438,147.8360137939453,1179.9388427734375,103.0,505.3880310058594,420.9796142578125,28.600000381469727,70.79505920410156,,81.0,0.23462535440921783,18.5,30.0,52.0,28.799999237060547,50.79999923706055,152.97637939453125,54.0,104.99317169189453,214.96499633789062,50.599998474121094,76.9723129272461,382.0,1849.9644775390625,2894.55224609375,168.0,284.0,82.2918472290039,71.06787109375,441.98309326171875,420.9461975097656,1459.93994140625,309.961669921875,86.49566650390625,52.52399826049805,148.0,1184.9306640625,228.02516174316406,581.0209350585938,60.33300018310547,395.93560791015625,52.400001525878906,190.0,135.91421508789062,430.9685363769531,118.98406219482422,85.0,29.0,106.0,149.99720764160156,316.48345947265625,734.2335205078125,81.5,24.399999618530273,43.0,94.99115753173828,26.5,58.39329528808594,53.16999816894531,28.299999237060547,499.98748779296875,794.989013671875,82.5,79.89527130126953,123.0,66.1075210571289,689.9539184570312,795.4215087890625,104.0,165.9832763671875,103.99405670166016,169.519287109375,185.98922729492188,179.9793701171875,63.33300018310547,1191.7755126953125,73.07283782958984,91.99026489257812,136.99514770507812,80.99819946289062,169.97695922851562,819.8882446289062,99.97014617919922,178.0,140.95199584960938,51.900001525878906,33.0,754.9732055664062,40.20000076293945,138.99510192871094,96.18565368652344,363.69158935546875,529.9349365234375,22.299999237060547,359.98358154296875,862.0226440429688,155.0,52.89659118652344,47.900001525878906,184.0,45.0,150.13499450683594,110.98949432373047,24.299999237060547,98.03093719482422,480.9405517578125,
2023-11-30,163.98541259765625,73.2957992553711,92.29718780517578,190.4616241455078,79.5,279.4350891113281,523.7928466796875,34.599998474121094,240.0,174.9915771484375,806.0682983398438,57.5,804.947509765625,56.997352600097656,41.70000076293945,103.0,103.99696350097656,64.0,58.998077392578125,60.585426330566406,252.40087890625,68.0,75.30000305175781,188.45896911621094,83.80000305175781,41.5,468.9764404296875,177.9931182861328,,41.599998474121094,,523.8004150390625,1693.8778076171875,648.9409790039062,154.18563842773438,1294.9329833984375,102.0,462.6665954589844,419.97967529296875,32.70000076293945,71.9949722290039,,84.0,0.22045931220054626,18.100000381469727,34.900001525878906,74.5,28.799999237060547,49.79999923706055,149.97683715820312,61.0,98.49359130859375,229.47799682617188,59.0,76.9723129272461,350.0,1799.9654541015625,2866.939697265625,247.11099243164062,564.0,86.89138793945312,83.32112121582031,448.9828186035156,438.94390869140625,1278.9473876953125,315.9609375,84.99574279785156,58.05799865722656,125.0,1070.9373779296875,214.9418487548828,593.7625732421875,65.12200164794922,416.93218994140625,54.0,180.0,134.9892578125,449.9671325683594,129.9825897216797,83.9000015258789,29.799999237060547,113.0,175.4677276611328,316.48345947265625,745.8033447265625,81.5,25.5,42.79999923706055,96.49102020263672,26.899999618530273,57.19343185424805,69.26799774169922,28.299999237060547,516.987060546875,794.989013671875,84.0,79.9952621459961,141.0,66.57048797607422,739.9506225585938,802.6781616210938,105.0,156.9841766357422,113.99348449707031,177.13812255859375,222.98707580566406,198.97718811035156,62.66600036621094,1260.7623291015625,68.26604461669922,91.49031829833984,142.99493408203125,80.99819946289062,165.97750854492188,818.8883666992188,94.87676239013672,219.0,159.0469970703125,52.900001525878906,32.0,836.9702758789062,48.20000076293945,137.99513244628906,98.09056091308594,399.0630187988281,568.93017578125,23.200000762939453,356.9837341308594,806.853515625,134.0,55.596412658691406,63.0,180.0,49.400001525878906,156.2449951171875,102.99024963378906,24.0,97.93294525146484,488.9395751953125,
2023-12-28,173.98452758789062,71.8958740234375,88.89728546142578,211.321044921875,79.5,263.3931884765625,558.590576171875,34.0,240.0,178.99139404296875,812.2216796875,56.5,804.947509765625,56.79736328125,36.70000076293945,95.69999694824219,101.99702453613281,63.29999923706055,57.99810791015625,65.87920379638672,246.5754852294922,79.69999694824219,79.4000015258789,201.9208221435547,79.5,43.5,469.97637939453125,172.99331665039062,,39.5,,539.0741577148438,1723.8756103515625,584.9468383789062,155.99952697753906,1309.93212890625,98.0,472.665283203125,451.9781188964844,39.0,67.89525604248047,,84.9000015258789,0.2248862236738205,17.200000762939453,34.0,63.0,28.799999237060547,50.79999923706055,158.97544860839844,58.0,95.99375915527344,254.875,56.5,76.2725601196289,330.0,1879.9638671875,3236.375244140625,272.88800048828125,800.0,86.99137115478516,84.30098724365234,509.9804992675781,419.9463195800781,1388.94287109375,323.9599304199219,85.99568939208984,73.88300323486328,134.0,1196.9300537109375,218.6796417236328,616.6978149414062,64.26000213623047,412.9328308105469,52.5,171.0,138.68804931640625,469.9656677246094,126.98299407958984,85.0,29.0,105.0,193.39239501953125,324.0591125488281,750.252197265625,80.0,27.700000762939453,44.5,100.99060821533203,25.899999618530273,55.193660736083984,71.41400146484375,28.299999237060547,574.985595703125,794.989013671875,83.0,81.89515686035156,153.0,65.4605484008789,802.9464111328125,810.8406372070312,106.0,156.9841766357422,107.99382781982422,194.28074645996094,238.9861602783203,225.97410583496094,62.95199966430664,1216.770751953125,72.11187744140625,89.990478515625,137.99510192871094,80.99819946289062,157.9785919189453,839.8855590820312,94.87676239013672,259.0,152.3800048828125,54.0,30.5,819.9708862304688,51.5,136.99517822265625,98.09056091308594,389.08673095703125,562.930908203125,21.0,358.983642578125,732.7194213867188,130.0,58.29623794555664,89.4000015258789,179.0,46.29999923706055,162.35499572753906,105.9899673461914,24.0,98.71688079833984,506.9373474121094,
2024-01-31,189.9831085205078,78.99546813964844,107.9967041015625,228.5537567138672,79.5,300.13360595703125,590.6414184570312,34.79999923706055,413.3330078125,195.99057006835938,901.4432983398438,55.79999923706055,766.9500122070312,61.29715347290039,45.900001525878906,97.4000015258789,105.99690246582031,64.0,61.99797821044922,76.27075958251953,254.3416748046875,72.0,83.0,217.30465698242188,277.0,47.5,469.97637939453125,169.99342346191406,,42.400001525878906,,551.6529541015625,2029.8536376953125,594.9459228515625,174.138427734375,1439.9254150390625,106.0,459.0300598144531,435.9789123535156,50.5,71.79499053955078,,85.0,0.23374000191688538,19.5,35.900001525878906,75.30000305175781,28.799999237060547,52.400001525878906,167.97406005859375,231.0,111.99271392822266,263.0379943847656,58.400001525878906,80.67097473144531,383.0,1864.9642333984375,3268.74853515625,358.22198486328125,744.0,96.9903793334961,86.35969543457031,534.9795532226562,482.9382629394531,1138.953125,342.95758056640625,97.09513092041016,70.29100036621094,139.0,1164.931884765625,250.45399475097656,655.7726440429688,63.87699890136719,509.9170837402344,60.900001525878906,207.0,149.78240966796875,494.9638671875,189.9745635986328,88.0,38.20000076293945,109.0,226.41078186035156,319.0083312988281,685.284423828125,83.0,34.29999923706055,53.70000076293945,126.9881820678711,31.899999618530273,67.39225769042969,80.0,28.299999237060547,614.984619140625,794.989013671875,86.5999984741211,81.2951889038086,153.0,73.96710205078125,769.9486083984375,888.840576171875,116.0,156.9841766357422,108.99376678466797,227.61402893066406,270.98431396484375,239.9724884033203,76.28500366210938,1518.7137451171875,80.7655029296875,94.98995208740234,146.99478149414062,68.49847412109375,179.97560119628906,867.8817749023438,97.87287139892578,277.0,175.23800659179688,56.5,36.5,847.9698486328125,52.400001525878906,147.99478149414062,104.75626373291016,398.1560974121094,589.9276123046875,27.899999618530273,389.9822082519531,896.5038452148438,130.0,61.79601287841797,91.69999694824219,157.0,52.0,164.9739990234375,143.9863739013672,26.100000381469727,107.8341293334961,525.9349975585938,
2024-02-29,177.9841766357422,80.69536590576172,110.99661254882812,232.18148803710938,79.5,311.0008544921875,681.29736328125,33.400001525878906,396.4440002441406,191.9907684326172,903.7509765625,56.400001525878906,766.9500122070312,73.49658966064453,45.400001525878906,99.0999984741211,119.99649810791016,70.19999694824219,66.99781799316406,73.81986236572266,262.1078796386719,109.0,87.0,215.38168334960938,279.0,46.5,480.975830078125,169.99342346191406,,45.0,,577.70751953125,2039.8529052734375,608.9446411132812,187.7436065673828,1492.922607421875,113.0,467.21099853515625,420.9796142578125,53.5,73.6948471069336,,92.5,0.23285463452339172,19.700000762939453,47.70000076293945,180.0,28.799999237060547,58.70000076293945,187.97097778320312,203.0,129.99154663085938,267.572998046875,79.5,79.37144470214844,383.0,1910.96337890625,3208.762939453125,374.22198486328125,1008.0,99.79011535644531,84.20299530029297,489.98126220703125,468.96820068359375,1128.95361328125,359.9554748535156,104.99473571777344,68.25199890136719,174.0,1234.927734375,257.9295959472656,688.0516357421875,70.86799621582031,570.9071655273438,60.099998474121094,188.0,152.55624389648438,519.9620361328125,195.9737548828125,91.0,42.20000076293945,126.0,216.9769744873047,399.8126220703125,728.003662109375,85.0999984741211,34.0,57.0,126.9881820678711,30.700000762939453,72.19170379638672,79.9020004272461,41.70000076293945,619.9844970703125,794.989013671875,110.0,84.5949935913086,151.0,76.27798461914062,759.9492797851562,888.840576171875,116.0,168.98297119140625,111.99359893798828,227.61402893066406,284.9834899902344,252.97100830078125,75.52300262451172,1239.766357421875,99.99567413330078,97.0897216796875,140.9949951171875,199.9955596923828,177.9758758544922,904.876708984375,97.87287139892578,272.0,189.5229949951172,57.400001525878906,37.20000076293945,850.9697875976562,55.29999923706055,140.99502563476562,110.47100067138672,417.2027282714844,604.9257202148438,53.20000076293945,394.98199462890625,820.6458129882812,129.0,63.29591751098633,106.0,178.0,55.70000076293945,164.1009979248047,169.98390197753906,53.400001525878906,105.873291015625,502.9378356933594,
