Date,ABI.BR,ABO.BR,ACCB.BR,ACKB.BR,AED.BR,AGFB.BR,AGS.BR,ALEMS.BR,ARGX.BR,ASCE.BR,ATEB.BR,AZE.BR,B277.BR,B283.BR,B287.BR,B334.BR,B335.BR,B345.BR,B346.BR,B347.BR,B349.BR,B350.BR,B351.BR,B352.BR,B354.BR,B357.BR,BANI.BR,BAR.BR,BE0002654359.BR,BE0002655364.BR,BE0002657386.BR,BE0002673540.BR,BE0002735166.BR,BE0002827088.BR,BE0002867480.BR,BE0002920016.BR,BE0022780820.BR,BE0172505399.BR,BE0390159250.BR,BE0941243520.BR,BE0941244536.BR,BE0944264663.BR,BE0945331669.BR,BE3871289190.BR,BE3871292228.BR,BE3871295254.BR,BE3871301318.BR,BEKB.BR,BELYS.BR,BIOS.BR,BNB.BR,BPOST.BR,BREB.BR,BTLS.BR,CAMB.BR,CAND.BR,CENER.BR,CFEB.BR,CLEX.BR,CMBT.BR,COBH.BR,COFB.BR,COLR.BR,COMB.BR,CPINV.BR,CYAD.BR,DECB.BR,DEME.BR,DIE.BR,DIEG.BR,ECONB.BR,EKOP.BR,ELI.BR,EVS.BR,EXM.BR,FAGR.BR,FLOB.BR,FLUX.BR,FOU.BR,GBLB.BR,GIMB.BR,GREEN.BR,HOMI.BR,HYL.BR,HYSG.BR,IBAB.BR,IEP.BR,IMMO.BR,IMMOU.BR,INCLU.BR,JEN.BR,KBC.BR,KBCA.BR,KEYW.BR,KIN.BR,LOTB.BR,MCC.BR,MELE.BR,MIKO.BR,MONT.BR,MOUR.BR,NEWT.BR,NEXTA.BR,NYR.BR,NYXH.BR,OBEL.BR,ONTEX.BR,ONWD.BR,OPTI.BR,OXUR.BR,PAY.BR,PROX.BR,QFG.BR,QRF.BR,RECT.BR,RET.BR,ROCK.BR,ROU.BR,SEQUA.BR,SHUR.BR,SIP.BR,SMAR.BR,SOF.BR,SOFT.BR,SOLB.BR,SOLV.BR,SPA.BR,SYENS.BR,TESB.BR,TEXF.BR,TINC.BR,TITC.BR,TUB.BR,UCB.BR,UMI.BR,UPG.BR,VAN.BR,VASTB.BR,VGP.BR,VGP26.BR,VIO.BR,WDP.BR,WEB.BR,WEHB.BR,WHATS.BR,XIOR.BR,^BFX
2024-04-30,55.337364196777344,5.477581024169922,0.029500000178813934,158.18617248535156,58.37340545654297,1.1979999542236328,40.18865966796875,8.447999000549316,350.79998779296875,44.282230377197266,6.0,22.353416442871094,,,,,,,,,,,,,,,3.7200000286102295,12.088019371032715,,,,,,,,,,,,,,,,,,,,45.18510055541992,0.824999988079071,0.014800000004470348,448.59375,3.555363178253174,111.32584381103516,3.0999999046325684,72.15190124511719,2.0399999618530273,7.980827331542969,7.25,1.149999976158142,11.826226234436035,1710.0,56.46525573730469,42.04632568359375,245.27232360839844,13.00942611694336,0.32499998807907104,2.3788435459136963,147.50999450683594,125.47086334228516,114.64718627929688,2.0374133586883545,17.850000381469727,88.51556396484375,32.686492919921875,6.937018394470215,17.95016860961914,692.2637939453125,18.809173583984375,1.25,67.17840576171875,41.337398529052734,5.130094528198242,15.492218017578125,11.699999809265137,3.4000000953674316,12.424803733825684,5.75,28.100000381469727,26.352941513061523,12.322916984558105,35.81562423706055,65.18069458007812,41.38671875,0.8349999785423279,39.510108947753906,9374.5849609375,397.9569091796875,75.15202331542969,57.16116714477539,80.5999984741211,539.478271484375,2.5999999046325684,45.920921325683594,0.07000000029802322,9.319999694824219,14.100000381469727,9.460000038146973,4.760000228881836,0.013199999928474426,1.0,7.900000095367432,6.2549238204956055,4.539999961853027,9.722222328186035,12.107815742492676,61.01899337768555,13.0,9.904565811157227,1.4199999570846558,37.39104461669922,54.4684944152832,26.738544464111328,217.54150390625,1.1299999952316284,28.757247924804688,100.9620361328125,152.98223876953125,85.66875457763672,23.385574340820312,35.383872985839844,11.111211776733398,28.77100372314453,96.36593627929688,123.37508392333984,19.780473709106445,3.809999942779541,32.5,24.608078002929688,101.71183013916016,,5.633838176727295,23.608684539794922,33.380741119384766,41.20134353637695,72.2884521484375,26.292173385620117,3883.260009765625
2024-05-31,57.619998931884766,5.575395107269287,0.02850000001490116,162.89999389648438,59.75,1.2059999704360962,42.57352066040039,8.307198524475098,340.70001220703125,44.51001739501953,6.150000095367432,19.193923950195312,,,,,,,,,,,,,,,3.240000009536743,12.342015266418457,,,,,,,,,,,,,,,,,,,,43.2400016784668,0.8999999761581421,0.019300000742077827,461.0,3.3450000286102295,114.0,2.9700000286102295,77.44303894042969,2.799999952316284,8.922663688659668,7.5,1.350000023841858,15.122359275817871,1830.0,60.79999923706055,45.590538024902344,266.7264099121094,13.899999618530273,0.30399999022483826,2.4671201705932617,162.8000030517578,123.24796295166016,108.91482543945312,2.23189377784729,18.899999618530273,93.4000015258789,29.6173152923584,7.460000038146973,18.81999969482422,692.2637939453125,20.600000381469727,1.2999999523162842,70.19999694824219,43.59988021850586,6.186855316162109,18.799999237060547,11.699999809265137,4.0,14.202597618103027,5.5,27.399999618530273,27.67058753967285,13.600000381469727,41.5,65.9051284790039,42.07117462158203,0.8299999833106995,37.29999923706055,9780.0,396.2489318847656,81.15354919433594,59.292598724365234,83.80000305175781,603.2348022460938,2.799999952316284,48.25,0.06599999964237213,8.5600004196167,14.859999656677246,9.09000015258789,5.460000038146973,0.012199999764561653,1.0,8.0,6.539855480194092,4.550000190734863,10.199999809265137,13.760000228881836,65.0999984741211,13.5,11.399999618530273,1.600000023841858,40.010562896728516,55.24109649658203,27.399999618530273,222.1999969482422,0.9700000286102295,31.802244186401367,109.05804443359375,166.8000030517578,91.41999816894531,24.695554733276367,36.599998474121094,11.84000015258789,29.937395095825195,97.85306549072266,127.43639373779297,17.19175148010254,3.359999895095825,32.70000076293945,26.10573387145996,106.0,,6.153131484985352,25.33152961730957,34.66109848022461,43.220115661621094,76.31512451171875,26.761674880981445,3918.090087890625
2024-06-28,54.119998931884766,5.575395107269287,0.029999999329447746,161.5,56.650001525878906,1.1139999628067017,41.3389892578125,6.969598770141602,408.6000061035156,41.09318161010742,5.900000095367432,16.760000228881836,,,,,,,,,,,,,,,3.140000104904175,9.92727279663086,,,,,,,,,,,,,,,,,,,,39.08000183105469,0.8550000190734863,0.017400000244379044,440.0,3.0250000953674316,111.4000015258789,2.7100000381469727,74.5,2.799999952316284,9.350000381469727,7.449999809265137,1.350000023841858,15.301558494567871,1610.0,56.349998474121094,43.16963195800781,241.60000610351562,13.199999809265137,0.2800000011920929,2.3177437782287598,162.1999969482422,124.61930084228516,116.55796813964844,2.119999885559082,18.299999237060547,87.44999694824219,28.5367488861084,7.300000190734863,18.219999313354492,677.3228149414062,15.25,1.3600000143051147,66.6500015258789,41.52593994140625,5.668081760406494,17.18000030517578,11.699999809265137,3.859999895095825,11.979999542236328,5.699999809265137,24.799999237060547,29.176469802856445,13.899999618530273,41.20000076293945,64.9588394165039,43.5,0.7649999856948853,34.04999923706055,9630.0,434.0,78.94429016113281,57.0,79.0999984741211,525.0,3.0,43.5,0.058400001376867294,6.5,14.9399995803833,8.109999656677246,4.980000019073486,0.014000000432133675,1.0,8.0,6.738854885101318,4.449999809265137,10.149999618530273,12.420000076293945,62.0,12.800000190734863,10.649999618530273,1.399999976158142,35.52661895751953,55.0,27.5,213.1999969482422,0.949999988079071,31.850692749023438,104.77192687988281,194.0,83.56999969482422,23.649999618530273,36.20000076293945,11.380000114440918,29.100000381469727,103.30587005615234,137.3916015625,13.30393123626709,2.7699999809265137,30.799999237060547,26.82341957092285,104.0,,5.730000019073486,23.949464797973633,34.56964111328125,41.568389892578125,69.60399627685547,28.12323760986328,3887.239990234375
2024-07-31,54.959999084472656,5.477581024169922,0.029999999329447746,177.39999389648438,58.79999923706055,1.1779999732971191,42.75311279296875,7.391998767852783,471.1000061035156,41.73099136352539,5.699999809265137,17.5,,,,,,,,,,,,,,,3.180000066757202,11.422113418579102,,,,,,,,,,,,,,,,,,,,37.81999969482422,0.7400000095367432,0.00930000003427267,440.0,2.640000104904175,108.5999984741211,3.0799999237060547,75.0,1.0,9.699999809265137,7.25,1.350000023841858,16.600000381469727,1720.0,59.45000076293945,42.91785430908203,264.7936096191406,13.760000228881836,0.2535000145435333,2.380385637283325,166.60000610351562,133.6150360107422,113.69178771972656,1.9800000190734863,17.200000762939453,95.9000015258789,28.684099197387695,7.659999847412109,19.040000915527344,640.0,15.550000190734863,1.399999976158142,69.0,40.349998474121094,6.033144950866699,17.260000228881836,11.699999809265137,3.819999933242798,12.819999694824219,5.599999904632568,24.700000762939453,30.305883407592773,14.350000381469727,40.900001525878906,70.61686706542969,45.0,0.7250000238418579,37.45000076293945,10040.0,432.0,79.0915756225586,51.599998474121094,80.0999984741211,510.0,2.2799999713897705,41.54999923706055,0.053199999034404755,7.800000190734863,14.800000190734863,8.680000305175781,4.980000019073486,0.012000000104308128,1.0,8.0,6.042356014251709,4.409999847412109,10.25,12.380000114440918,63.099998474121094,12.5,10.899999618530273,1.2100000381469727,35.57589340209961,52.400001525878906,27.700000762939453,218.39999389648438,0.9200000166893005,31.51154899597168,100.9620361328125,186.0,81.7300033569336,24.649999618530273,34.79999923706055,11.279999732971191,32.79999923706055,121.15141296386719,153.19113159179688,12.033278465270996,2.9700000286102295,30.299999237060547,26.82341957092285,100.19999694824219,,5.920000076293945,23.741209030151367,35.392730712890625,42.76130294799805,71.0,29.203092575073242,4130.2001953125
2024-08-30,55.29999923706055,5.575395107269287,0.02800000086426735,179.8000030517578,61.0,1.1299999952316284,45.05833435058594,7.039999008178711,468.1000061035156,43.462188720703125,5.480000019073486,18.920000076293945,,,,,,,,,,,,,,,3.359999895095825,11.78624153137207,,,,,,,,,,,,,,,,,,,,37.400001525878906,0.9100000262260437,0.008999999612569809,429.0,2.559999942779541,106.0,2.869999885559082,88.0,3.200000047683716,9.199999809265137,7.199999809265137,1.350000023841858,14.75,1610.0,61.75,45.1257209777832,261.8944091796875,14.579999923706055,0.25949999690055847,2.2647392749786377,161.60000610351562,137.76690673828125,113.69178771972656,2.069999933242798,16.350000381469727,99.0999984741211,29.6173152923584,8.4399995803833,19.15999984741211,605.0,15.350000381469727,1.309999942779541,69.75,39.54999923706055,6.148427486419678,18.540000915527344,5.760000228881836,3.799999952316284,12.020000457763672,5.349999904632568,24.25,31.247058868408203,14.75,45.099998474121094,69.3354263305664,45.29999923706055,0.699999988079071,40.70000076293945,11380.0,444.0,80.12255859375,50.79999923706055,78.9000015258789,520.0,2.799999952316284,42.95000076293945,0.049800001084804535,7.320000171661377,14.84000015258789,9.039999961853027,4.75,0.012799999676644802,1.0,8.0,6.159946441650391,4.380000114440918,10.600000381469727,12.5,64.80000305175781,11.600000381469727,11.0,0.9520000219345093,39.849998474121094,55.599998474121094,24.200000762939453,220.0,0.9700000286102295,30.716976165771484,97.597900390625,200.0,74.4000015258789,24.799999237060547,35.79999923706055,11.520000457763672,32.29999923706055,119.96171569824219,162.15576171875,11.058886528015137,3.430000066757202,32.04999923706055,28.348495483398438,92.9000015258789,,5.860000133514404,22.85138702392578,35.667091369628906,43.95421600341797,85.0,30.752452850341797,4184.39990234375
2024-09-30,59.380001068115234,5.477581024169922,0.027499999850988388,190.6999969482422,62.900001525878906,1.0700000524520874,46.414344787597656,7.039999008178711,485.6000061035156,44.327789306640625,5.059999942779541,19.690000534057617,,,,,,,,,,,,,,,3.140000104904175,11.431695938110352,,,,,,,,,,,,,,,,,,,,36.91999816894531,0.9300000071525574,0.006899999920278788,421.0,2.565000057220459,113.5999984741211,3.109999895095825,83.0,3.200000047683716,9.960000038146973,6.730000019073486,1.0700000524520874,14.710000038146973,1600.0,66.0,41.81999969482422,247.39840698242188,14.359999656677246,0.2685000002384186,2.534580707550049,146.0,119.46089172363281,114.0,2.0,17.799999237060547,102.69999694824219,27.89823341369629,8.819999694824219,18.600000381469727,625.0,15.449999809265137,1.7000000476837158,69.94999694824219,41.95000076293945,6.110000133514404,18.6200008392334,5.900000095367432,3.5999999046325684,13.239999771118164,5.400000095367432,21.950000762939453,31.247058868408203,15.550000190734863,41.20000076293945,70.4000015258789,48.5,0.75,40.0,12040.0,468.0,72.80744934082031,51.0,74.69999694824219,560.0,2.759999990463257,43.45000076293945,0.03999999910593033,8.399999618530273,14.819999694824219,8.9399995803833,5.099999904632568,0.012000000104308128,0.3894999921321869,7.650000095367432,6.331809997558594,4.449999809265137,10.75,13.220000267028809,65.5,11.899999618530273,11.550000190734863,0.9800000190734863,42.099998474121094,56.400001525878906,24.0,253.60000610351562,1.0,34.10844039916992,97.79505920410156,194.0,79.61000061035156,25.549999237060547,37.400001525878906,11.84000015258789,35.400001525878906,130.07418823242188,160.4718017578125,11.31110668182373,3.5,30.100000381469727,29.185302734375,92.0,,5.880000114440918,22.662063598632812,35.667091369628906,45.51417541503906,93.0,31.78536033630371,4299.7099609375
2024-10-31,54.97999954223633,5.428674697875977,0.027000000700354576,186.6999969482422,59.04999923706055,0.9610000252723694,46.37560272216797,6.6879987716674805,541.5999755859375,42.095455169677734,4.389999866485596,18.229999542236328,,,,,,,,,,,,,,,2.9600000381469727,10.875922203063965,,,,,,,,,,,,,,,,,,,,33.5,0.7699999809265137,0.006599999964237213,415.0,2.4049999713897705,107.19999694824219,3.059999942779541,84.0,1.3300000429153442,8.399999618530273,6.090000152587891,1.1200000047683716,12.989999771118164,1680.0,57.95000076293945,42.900001525878906,231.93600463867188,12.460000038146973,0.27900001406669617,2.2310092449188232,139.60000610351562,124.87092590332031,110.0,1.972000002861023,17.799999237060547,87.3499984741211,27.947351455688477,7.710000038146973,18.540000915527344,610.0,14.800000190734863,1.4500000476837158,66.19999694824219,37.849998474121094,5.980000019073486,17.020000457763672,5.699999809265137,3.700000047683716,13.699999809265137,5.150000095367432,18.719999313354492,33.0,15.0,41.70000076293945,65.72769927978516,46.400001525878906,0.800000011920929,38.650001525878906,12020.0,448.0,59.650001525878906,53.79999923706055,67.0,590.0,2.5,42.400001525878906,0.14499999582767487,8.880000114440918,14.800000190734863,7.690000057220459,5.139999866485596,0.01080000028014183,0.3050000071525574,8.050000190734863,6.051401138305664,4.25,10.899999618530273,12.039999961853027,62.099998474121094,12.199999809265137,11.699999809265137,0.8899999856948853,39.099998474121094,56.599998474121094,24.899999618530273,224.60000610351562,0.9300000071525574,35.910762786865234,100.55541229248047,192.0,71.02999877929688,24.799999237060547,36.599998474121094,11.539999961853027,32.5,138.79867553710938,175.13218688964844,10.641754150390625,3.990000009536743,31.25,28.258785247802734,76.9000015258789,,5.150000095367432,20.655231475830078,35.301273345947266,43.58716583251953,105.5,28.827489852905273,4214.0498046875
2024-11-29,50.939998626708984,4.890697479248047,0.026000000536441803,187.89999389648438,58.04999923706055,0.7680000066757202,46.25937271118164,6.476799011230469,586.4000244140625,43.41663360595703,3.984999895095825,18.420000076293945,,,,,,,,,,,,,,,2.940000057220459,9.687714576721191,,,,,,,,,,,,,,,,,,,,32.779998779296875,0.75,0.00559999980032444,385.0,1.8960000276565552,106.0,2.890000104904175,89.5,1.2000000476837158,8.619999885559082,6.0,1.350000023841858,10.829999923706055,1620.0,56.79999923706055,42.900001525878906,206.80960083007812,12.239999771118164,0.7310000061988831,2.2261903285980225,145.39999389648438,126.94686889648438,108.0,1.996000051498413,15.449999809265137,88.6500015258789,28.549999237060547,8.300000190734863,18.68000030517578,560.0,14.0,1.3700000047683716,65.44999694824219,40.54999923706055,5.159999847412109,15.84000015258789,5.300000190734863,3.319999933242798,13.960000038146973,5.349999904632568,16.700000762939453,31.0,14.25,43.5,68.23999786376953,47.20000076293945,0.7900000214576721,36.79999923706055,11380.0,422.0,56.70000076293945,51.79999923706055,66.69999694824219,510.0,2.359999895095825,40.099998474121094,0.07000000029802322,7.679999828338623,14.819999694824219,7.96999979019165,4.639999866485596,0.009999999776482582,0.29899999499320984,7.5,5.544856548309326,3.930000066757202,10.350000381469727,10.920000076293945,58.79999923706055,11.699999809265137,11.149999618530273,0.6880000233650208,38.599998474121094,56.79999923706055,24.100000381469727,219.60000610351562,0.9200000166893005,31.695655822753906,97.597900390625,189.0,70.26000213623047,22.200000762939453,34.400001525878906,11.140000343322754,38.75,136.6175537109375,183.60153198242188,9.894793510437012,3.2699999809265137,29.0,28.0,79.0,,5.28000020980835,19.803274154663086,34.02091979980469,42.302490234375,105.5,28.874441146850586,4227.31005859375
2024-12-31,48.25,4.851572036743164,0.02800000086426735,190.5,56.20000076293945,0.7229999899864197,46.900001525878906,6.0,600.0,43.05216979980469,3.4000000953674316,19.0,,,,,,,,,,,,,,,2.859999895095825,10.04226016998291,,,,,,,,,,,,,,,,,,,,33.459999084472656,0.6399999856948853,0.005799999926239252,384.0,1.9700000286102295,111.0,3.2799999713897705,121.0,1.4600000381469727,9.350000381469727,5.820000171661377,0.5400000214576721,9.8100004196167,1520.0,55.599998474121094,36.2400016784668,221.30560302734375,11.420000076293945,0.7120000123977661,2.341836929321289,137.8000030517578,160.6999969482422,108.0,1.8639999628067017,14.100000381469727,74.4000015258789,30.950000762939453,11.460000038146973,16.760000228881836,680.0,15.0,1.3700000047683716,66.05000305175781,40.099998474121094,5.400000095367432,17.15999984741211,6.539999961853027,4.099999904632568,13.420000076293945,5.849999904632568,18.700000762939453,32.0,13.600000381469727,43.20000076293945,74.54000091552734,50.5,0.800000011920929,39.400001525878906,10780.0,430.0,56.5,51.599998474121094,63.29999923706055,505.0,2.299999952316284,42.849998474121094,0.07199999690055847,8.260000228881836,14.84000015258789,8.390000343322754,5.179999828338623,0.010200000368058681,0.23999999463558197,7.300000190734863,4.950445175170898,3.9800000190734863,10.350000381469727,10.479999542236328,59.29999923706055,12.5,11.25,3.059999942779541,35.849998474121094,56.79999923706055,23.899999618530273,218.39999389648438,0.9300000071525574,30.193721771240234,97.79505920410156,175.0,70.55999755859375,18.899999618530273,35.0,11.020000457763672,39.900001525878906,140.97979736328125,190.3869171142578,9.657124519348145,3.1700000762939453,29.350000381469727,27.600000381469727,71.4000015258789,,5.380000114440918,17.98576545715332,34.203826904296875,42.21072769165039,108.0,27.841533660888672,4264.52978515625
2025-01-31,47.689998626708984,4.597255706787109,0.029999999329447746,187.60000610351562,58.25,0.8700000047683716,49.81999969482422,6.599999904632568,643.0,43.78109359741211,3.174999952316284,19.860000610351562,,,,,,,,,,,,,,,2.9000000953674316,9.227764129638672,,,,,,,,,,,,,,,,,,,,33.779998779296875,0.6449999809265137,0.003599999938160181,326.0,1.8639999628067017,117.80000305175781,3.619999885559082,128.0,1.7000000476837158,9.539999961853027,6.380000114440918,1.3200000524520874,10.5,1350.0,54.45000076293945,35.5,218.40640258789062,11.220000267028809,0.4300000071525574,2.2551019191741943,135.8000030517578,162.39999389648438,98.0,1.8079999685287476,13.600000381469727,65.25,31.350000381469727,11.479999542236328,19.1200008392334,670.0,17.149999618530273,1.350000023841858,67.19999694824219,38.150001525878906,5.079999923706055,18.399999618530273,5.380000114440918,3.940000057220459,13.399999618530273,5.199999809265137,18.5,31.0,14.550000190734863,45.400001525878906,74.33999633789062,52.099998474121094,0.800000011920929,38.54999923706055,10300.0,442.0,58.5,52.79999923706055,66.9000015258789,444.0,2.559999942779541,40.099998474121094,0.07699999958276749,10.149999618530273,14.859999656677246,8.180000305175781,6.360000133514404,0.009399999864399433,0.24500000476837158,7.400000095367432,5.28047513961792,4.139999866485596,10.5,10.119999885559082,57.5,13.300000190734863,12.300000190734863,2.4000000953674316,35.79999923706055,55.79999923706055,20.899999618530273,241.60000610351562,0.949999988079071,29.540000915527344,102.0,189.0,76.5,21.049999237060547,33.20000076293945,10.640000343322754,46.099998474121094,151.4888458251953,186.4246368408203,9.497061729431152,3.240000009536743,30.799999237060547,28.600000381469727,82.5999984741211,,6.010000228881836,19.689678192138672,33.106380462646484,43.86245346069336,100.0,30.33968734741211,4326.0498046875
2025-02-28,57.63999938964844,4.382065296173096,0.032499998807907104,195.8000030517578,62.04999923706055,0.8289999961853027,52.650001525878906,6.389999866485596,597.2000122070312,44.29999923706055,3.1449999809265137,18.260000228881836,,,,,,,,,,,,,,,2.9000000953674316,10.789681434631348,,,,,,,,,,,,,,,,,,,,34.619998931884766,0.5799999833106995,0.002899999963119626,346.0,1.5219999551773071,115.19999694824219,3.119999885559082,142.0,1.0,8.899999618530273,7.130000114440918,0.6150000095367432,8.885000228881836,1350.0,59.0,37.18000030517578,203.910400390625,11.539999961853027,0.5180000066757202,2.1442742347717285,134.0,159.89999389648438,108.0,1.7899999618530273,13.5,63.650001525878906,36.400001525878906,11.4399995803833,18.559999465942383,620.0,17.149999618530273,1.3200000524520874,68.69999694824219,37.45000076293945,5.079999923706055,18.31999969482422,5.539999961853027,3.799999952316284,12.960000038146973,5.650000095367432,18.68000030517578,30.600000381469727,14.5,46.099998474121094,83.58000183105469,55.70000076293945,0.7900000214576721,34.04999923706055,8690.0,442.0,56.95000076293945,51.599998474121094,64.0999984741211,482.0,1.7300000190734863,38.79999923706055,0.07199999690055847,9.600000381469727,15.0,8.319999694824219,5.420000076293945,0.00860000029206276,0.20000000298023224,7.400000095367432,5.920831203460693,4.289999961853027,10.399999618530273,10.760000228881836,59.70000076293945,12.399999618530273,11.850000381469727,1.5199999809265137,34.95000076293945,59.400001525878906,20.5,237.39999389648438,0.9350000023841858,31.489999771118164,96.5999984741211,182.0,70.31999969482422,21.5,33.599998474121094,10.380000114440918,40.25,141.97122192382812,179.83738708496094,8.497881889343262,3.430000066757202,31.100000381469727,28.299999237060547,80.69999694824219,,5.590000152587891,19.841136932373047,34.203826904296875,48.4505729675293,105.0,27.741941452026367,4420.509765625
2025-03-31,56.91999816894531,5.650000095367432,0.03099999949336052,199.8000030517578,62.45000076293945,0.921999990940094,55.349998474121094,5.0,540.5999755859375,44.349998474121094,2.8550000190734863,16.229999542236328,,,,,,,,,,,,,,,2.9000000953674316,11.2975435256958,,,,,,,,,,,,,,,,,,,,33.08000183105469,0.8600000143051147,0.002099999925121665,333.0,1.4459999799728394,110.0,3.299999952316284,164.0,1.6799999475479126,9.199999809265137,7.630000114440918,0.7099999785423279,8.300000190734863,1450.0,61.04999923706055,38.0,230.00320434570312,12.0600004196167,0.5299999713897705,2.10090708732605,130.0,158.89999389648438,105.0,1.7999999523162842,7.980000019073486,80.1500015258789,37.54999923706055,11.539999961853027,18.940000534057617,660.0,20.899999618530273,1.5,68.80000305175781,39.400001525878906,5.400000095367432,17.959999084472656,6.119999885559082,3.7799999713897705,10.880000114440918,5.400000095367432,17.100000381469727,30.600000381469727,14.149999618530273,48.0,84.0,56.099998474121094,0.7699999809265137,32.29999923706055,8210.0,458.0,51.79999923706055,52.599998474121094,66.0,490.0,1.8200000524520874,40.099998474121094,0.05999999865889549,6.5,15.199999809265137,8.489999771118164,4.320000171661377,0.007199999876320362,0.125,6.900000095367432,6.723738670349121,4.119999885559082,10.25,10.140000343322754,60.29999923706055,12.0,15.350000381469727,0.9399999976158142,33.400001525878906,61.20000076293945,28.200000762939453,236.0,0.7599999904632568,32.79999923706055,94.0,185.0,62.77000045776367,24.649999618530273,32.79999923706055,10.520000457763672,41.95000076293945,124.91880798339844,161.2147216796875,9.264243125915527,3.859999895095825,30.899999618530273,29.399999618530273,80.30000305175781,,5.889999866485596,20.749893188476562,34.7525520324707,48.26704788208008,107.0,26.957717895507812,4335.419921875
2025-04-30,57.599998474121094,4.999499797821045,0.029999999329447746,215.1999969482422,70.6500015258789,0.9179999828338623,55.25,4.850500106811523,568.0,47.20000076293945,2.9200000762939453,13.640000343322754,,,,,,,,,,,,,,,2.934999942779541,11.537100791931152,,,100.12999725341797,,,,,,,,,,,,,,,,,33.900001525878906,0.7850000262260437,0.00139999995008111,345.0,1.409999966621399,111.08000183105469,3.2100000381469727,159.0,1.649999976158142,8.699999809265137,7.699999809265137,1.2999999523162842,8.600000381469727,1360.0,70.5,42.400001525878906,241.60000610351562,13.359999656677246,0.4620000123977661,2.057539701461792,131.60000610351562,175.6999969482422,109.0,1.8259999752044678,6.960000038146973,95.5999984741211,36.75,11.479999542236328,20.5,600.0,21.0,1.350000023841858,72.5,39.650001525878906,7.139999866485596,20.25,5.809999942779541,3.5999999046325684,10.4399995803833,5.64900016784668,18.040000915527344,30.399999618530273,14.600000381469727,42.900001525878906,81.05999755859375,57.599998474121094,0.7649999856948853,30.399999618530273,8460.0,480.0,52.650001525878906,52.0,63.970001220703125,506.0,1.899999976158142,40.400001525878906,0.05820000171661377,5.400000095367432,15.100000381469727,7.210000038146973,4.190000057220459,0.006200000178068876,0.08190000057220459,7.099999904632568,6.769999980926514,3.9010000228881836,10.800000190734863,10.640000343322754,64.5999984741211,12.5,15.350000381469727,0.9900000095367432,36.5,64.0,28.100000381469727,245.60000610351562,1.0,33.380001068115234,92.0,200.0,62.619998931884766,26.100000381469727,33.0,10.880000114440918,40.70000076293945,126.19999694824219,161.14999389648438,8.0,3.3299999237060547,32.95000076293945,29.0,81.4000015258789,,5.480000019073486,21.279998779296875,37.599998474121094,49.79999923706055,108.0,28.549999237060547,4429.509765625
